rank,name,increase,increase_cnt
1,후드티,-,0
2,맨투맨,-,0
3,후드집업,-,0
4,니트,-,0
5,나이키,-,0
6,조거팬츠,-,0
7,백팩,-,0
8,비니,-,0
9,가디건,-,0
10,바람막이,-,0
11,레이어드티,-,0
12,모자,-,0
13,슬리퍼,-,0
14,쿠어,-,0
15,블레이저,-,0
16,양말,-,0
17,숏패딩,-,0
18,가방,-,0
19,커버낫,-,0
20,컨버스,-,0
21,반스,-,0
22,메신저백,-,0
23,자켓,-,0
24,마크곤잘레스,-,0
25,바시티자켓,-,0
26,패딩,-,0
27,셔츠,-,0
28,트레이닝세트,-,0
29,코트,-,0
30,드로우핏,-,0
31,후드,-,0
32,모드나인,-,0
33,나이키에어포스,-,0
34,바지,-,0
35,후리스,-,0
36,반팔,-,0
37,경량패딩,-,0
38,슬랙스,-,0
39,에코백,-,0
40,지갑,-,0
41,셋업,-,0
42,아우터,-,0
43,크로스백,-,0
44,청바지,-,0
45,트레이닝바지,-,0
46,블루종,-,0
47,나이키신발,-,0
48,운동화,-,0
49,아노락,-,0
50,치노팬츠,-,0
51,신발,-,0
52,발마칸코트,-,0
53,클리어런스,-,0
54,독일군,-,0
55,아이폰케이스,-,0
56,롱패딩,-,0
57,스니커즈,-,0
58,윈드브레이커,-,0
59,가죽자켓,-,0
60,야상,-,0
61,아식스,-,0
62,조던,-,0
63,엘무드,-,0
64,와이드슬랙스,-,0
65,레더자켓,-,0
66,벨트,-,0
67,하프집업,-,0
68,와이드팬츠,-,0
69,예일,-,0
70,나이키모자,-,0
71,로퍼,-,0
72,캉골,-,0
73,옥스포드셔츠,-,0
74,반집업,-,0
75,트레이닝셋업,-,0
76,카드지갑,-,0
77,발마칸,-,0
78,니트조끼,-,0
79,목폴라,-,0
80,널디,-,0
81,니트집업,-,0
82,스투시,-,0
83,무탠다드,-,0
84,스웻팬츠,-,0
85,폴로,-,0
86,lmc,-,0
87,롱슬리브,-,0
88,하프집업니트,-,0
89,MA-1,-,0
90,아위,-,0
91,나이키에어포스1,-,0
92,잠옷,-,0
93,뉴발란스운동화,-,0
94,나이키후드티,-,0
95,라이더자켓,-,0
96,안경,-,0
97,더비슈즈,-,0
